2024-04-21 23:20:34,581 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 23:20:34,758 DEBUG   SenderThread:522591 [sender.py:send():379] send: files
2024-04-21 23:20:34,758 INFO    SenderThread:522591 [sender.py:_save_file():1390] saving file media/images/predictions_vs_actuals_1_d366bd76676487ff8114.png with policy now
2024-04-21 23:20:34,759 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: partial_history
2024-04-21 23:20:35,051 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: log_artifact
2024-04-21 23:20:35,052 DEBUG   SenderThread:522591 [sender.py:send_request():406] send_request: log_artifact
2024-04-21 23:20:35,058 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: partial_history
2024-04-21 23:20:35,248 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:20:35,249 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240421_232018-qy20vpl6/files/media/images/predictions_vs_actuals_1_d366bd76676487ff8114.png
2024-04-21 23:20:35,251 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240421_232018-qy20vpl6/files/media/images
2024-04-21 23:20:35,252 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240421_232018-qy20vpl6/files/media
2024-04-21 23:20:35,376 INFO    wandb-upload_0:522591 [upload_job.py:push():131] Uploaded file /tmp/tmpuhgr1d8owandb/l3ln87li-media/images/predictions_vs_actuals_1_d366bd76676487ff8114.png
2024-04-21 23:20:36,129 INFO    wandb-upload_0:522591 [upload_job.py:push():131] Uploaded file /tmp/tmpuhgr1d8owandb/au9k5uas-media/images/predictions_vs_actuals_1_d366bd76676487ff8114.png
2024-04-21 23:20:36,612 INFO    wandb-upload_1:522591 [upload_job.py:push():89] Uploaded file /home/rc667/.local/share/wandb/artifacts/staging/tmp2wmeyjpq
2024-04-21 23:20:37,284 INFO    SenderThread:522591 [sender.py:send_request_log_artifact():1456] logged artifact model-qy20vpl6 - {'id': 'QXJ0aWZhY3Q6ODA1MDM2MjA1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NTEzMTUwMA==', 'latestArtifact': None}}
